Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
5,10,Saturday,Yes,21.44039981491676,57.99410680755488,1442.6374814065316,3,On,Off,29.965327,68.64310896179583
5,13,Saturday,No,29.131393969992224,43.48562897395489,1811.8329841561226,2,Off,Off,17.98317374988607,85.13812963783514
5,23,Friday,Yes,23.389491292879963,35.78047683032989,1610.3168603908105,7,On,Off,18.709087365858803,73.94472464306182
5,4,Sunday,Yes,23.905482087064698,45.950077922902615,1000.512661,8,Off,Off,10.498732576574726,76.33702791315697
5,18,Wednesday,No,28.108305991916104,31.42793269370575,1809.8679998770042,0,Off,On,0.006642,78.13359049724696
5,22,Thursday,Yes,24.62486383329859,59.969085,1530.8083756017886,8,Off,Off,2.6178028650402814,75.65387818410944
5,6,Monday,Yes,21.727220944620594,58.113119403445815,1499.7575333084487,9,On,Off,3.185892071807997,73.09354864757783
5,13,Monday,No,25.019815972404032,47.310532438031075,1518.9295801103326,6,Off,On,7.4099858053587875,53.263278
5,17,Thursday,Yes,21.71382939612191,59.969085,1687.5105914583394,6,Off,On,5.034493400826479,73.02469168716807
5,16,Wednesday,Yes,23.41395320693196,40.61016538449956,1909.525706561261,3,On,Off,18.85093989122354,70.99960829697996
5,3,Friday,No,25.884755881691504,54.765328195034854,1776.076385011318,1,On,Off,17.6329494899227,74.8141080482527
5,9,Tuesday,Yes,29.998671,50.86979348137029,1514.6096045519234,8,Off,Off,0.42963994095656766,94.8735514045398
5,6,Monday,Yes,25.448970443104905,57.92958051390419,1114.4501756568218,5,On,Off,17.642101780905975,71.69121384808433
5,12,Friday,Yes,25.514086108738876,59.969085,1322.752672536545,9,On,On,29.965327,78.58060615381393
5,6,Monday,No,26.561009561350595,42.361286194514435,1553.8782738593777,5,Off,Off,0.006642,75.41306458820675
5,5,Saturday,No,24.31875445816099,52.21733428249529,1475.845420022738,6,Off,Off,13.877916231341018,73.90881808115589
5,14,Saturday,No,20.007565,44.56425269886553,1847.4382831173316,2,On,Off,0.006642,69.18088381119614
5,20,Wednesday,Yes,26.140760983505285,33.478861585929295,1999.982252,4,Off,Off,2.0887050349615,80.56830473766699
5,7,Saturday,Yes,26.13496223780378,30.015975,1963.2993565176992,6,Off,On,11.201333346205088,81.54034148364308
5,10,Monday,Yes,27.446340181893657,36.2250290171617,1570.6216158575949,5,On,Off,1.5571737252783855,84.34857701396938
5,13,Wednesday,Yes,24.693997476867274,50.974233194605006,1938.9576971823888,6,On,Off,29.26791494801013,82.53213238511609
5,6,Saturday,Yes,27.84876948483788,59.969085,1943.3454393938046,9,Off,On,8.96977199219558,72.7066640733302
5,15,Monday,Yes,29.05377500553977,46.490179967025846,1102.4899426981365,2,Off,On,11.067639545352776,88.03901274889671
5,13,Friday,No,26.846337461039884,52.43519749070788,1029.5960714693952,5,Off,On,14.245974177362527,80.73603782815786
5,17,Sunday,No,26.571897090518053,35.73462423210222,1376.6893214126244,4,Off,Off,16.685577287040054,73.72634278004719
5,9,Monday,No,29.998671,59.058968670129424,1939.0321775127284,1,On,On,15.991711272497325,69.05856412424008
5,21,Tuesday,No,26.402321513397887,34.071737771800784,1225.4073176136435,7,Off,On,2.4990928238619006,74.2649370699762
5,18,Saturday,No,23.535151852765345,30.015975,1069.319024642387,7,Off,Off,16.071098866799723,74.25695149027011
5,21,Sunday,No,20.163127696565184,58.26386217197515,1198.5117198564285,4,Off,On,0.006642,76.06487281876548
5,11,Tuesday,No,20.007565,32.4642233904056,1999.982252,2,On,Off,13.909480450274124,70.80813890501668
5,9,Wednesday,Yes,21.528107770353657,30.015975,1357.217909170387,2,Off,Off,2.765599399030375,77.74957612081384
5,1,Tuesday,No,27.34051233301838,35.35989530592126,1452.0829785033923,8,On,Off,0.006642,76.66625174335911
5,12,Wednesday,No,23.143760242979457,36.30463534644181,1237.4274912217752,4,On,On,12.57221156468611,68.3945656826478
5,23,Tuesday,Yes,23.012320658640597,44.289297210008044,1655.0753263268132,2,On,Off,13.252750551838039,84.33819299834225
5,16,Tuesday,No,25.051685252431728,33.20418965785754,1640.2347607638942,5,On,Off,27.90212569417365,75.6796889225292
5,13,Thursday,No,24.3438912505355,51.69664986898868,1899.176338765418,0,Off,On,14.651972635952323,67.45140136310116
5,10,Sunday,Yes,22.685945667716528,55.22473271920083,1554.3022850782017,6,Off,On,0.006642,83.45827933387609
5,9,Monday,No,23.88910177305127,38.25689879338693,1288.2450115073732,0,On,Off,5.971640577758369,71.46218087396629
5,7,Thursday,No,27.941952129739263,48.12712131537712,1198.1420778233655,6,Off,Off,24.266706246757533,84.77013903343376
5,22,Thursday,No,24.769619194531828,55.73916118891697,1423.1740602039067,3,Off,On,7.9842599284206575,74.8626341958349
5,2,Saturday,No,25.51853528359983,34.459521498115734,1539.9292338388589,7,Off,Off,25.294908743472558,79.17729291243307
5,23,Monday,No,26.22587637551816,41.20568298702117,1903.3391052539764,1,On,Off,29.965327,79.69759070566174
5,23,Sunday,Yes,28.253709220968904,53.20810060453731,1736.5415681023508,3,Off,Off,15.72460948634376,79.911894818011
5,14,Saturday,Yes,25.426364478373507,37.16868043487719,1554.632950326598,9,On,On,17.78790874626153,87.72453781173718
5,3,Tuesday,No,22.77880452288735,53.62817683067679,1260.4981650101797,7,Off,On,22.671230742389728,72.33262581306836
5,13,Thursday,No,21.11936866927499,43.42791892489066,1533.4441381685394,8,On,On,22.936360205966118,79.2762202822721
5,22,Saturday,No,26.19357275321893,30.943348492620714,1833.8671516767968,7,Off,Off,9.451588541783668,86.49031477345248
5,3,Thursday,Yes,21.864742910240345,40.217947122508036,1669.191569456901,7,Off,On,4.30266393670844,80.32698995014212
5,11,Wednesday,No,20.007565,59.969085,1073.1042096218378,1,Off,Off,0.006642,77.23821166052045
5,20,Thursday,Yes,21.575678761751053,55.74031632574096,1770.8971790098853,6,On,Off,0.006642,61.997372648388406
5,16,Tuesday,No,26.40509964220316,47.546344577993075,1692.8737563255004,2,On,On,27.25381584538399,62.975327057633926
5,16,Monday,No,28.25489078122617,33.99833543157569,1915.0046329049537,9,On,Off,16.502134904986036,88.47393044225927
5,9,Saturday,Yes,29.729558701217474,42.18455593738758,1633.0446891339093,1,On,On,7.820933716920628,84.43235656246331
5,18,Wednesday,No,20.007565,57.05936764426879,1359.1681328758275,6,Off,On,27.551360719656707,66.0178655867424
5,18,Thursday,Yes,25.71979696398645,49.120881190063976,1025.2933993007907,4,On,On,25.8180996598724,69.4388154048314
5,9,Wednesday,No,24.643092825815064,57.15083958005927,1278.9287432280905,0,On,Off,23.660653530389382,70.29419962137698
5,11,Wednesday,Yes,20.516120339385534,58.70815820411583,1584.9253826236356,9,On,Off,25.788467826775992,77.4037224134353
5,21,Monday,No,27.754741105201887,55.569180633461066,1991.3264177420422,4,Off,Off,14.724812723696049,74.97115661276897
5,14,Saturday,No,20.431211515633066,39.24505087669164,1657.3582996961354,0,Off,On,9.401669060377909,75.43937245823426
5,2,Wednesday,No,29.998671,59.969085,1141.493675084501,1,On,Off,29.72240435352956,79.43120691006052
5,9,Wednesday,Yes,29.998671,30.015975,1723.308816765045,6,Off,Off,29.965327,79.20453530885365
5,16,Tuesday,Yes,23.794199940005246,52.587513061615184,1999.982252,9,On,On,2.000110094127855,84.76829894207914
5,0,Friday,Yes,24.429270441998455,38.902315638728005,1196.126982807423,0,Off,Off,0.006642,62.33930598573159
5,9,Monday,Yes,20.779557225432203,32.85333023180742,1251.7727647363968,3,On,On,19.049443836352335,62.08827654810909
5,12,Friday,No,29.998671,41.39279944486788,1160.9426772326963,5,Off,On,16.396301065200166,89.50424632703589
5,10,Saturday,No,24.92592844824063,59.969085,1646.0735376465514,7,Off,On,10.667190952983894,71.75324265439089
5,1,Friday,Yes,28.183602189362894,31.08370116023128,1999.982252,0,On,On,15.79155156627315,84.49668073178543
5,23,Monday,No,27.096109746195516,59.969085,1872.1889021700763,7,Off,Off,26.814463481446005,78.45012215130309
5,16,Friday,No,27.49053816305432,54.499808076067936,1574.0226956873705,6,On,Off,11.171994302282474,75.94196475891137
5,21,Saturday,Yes,23.91642728447764,43.316269878874806,1859.7718278519833,3,Off,On,21.533978154290516,78.7740982778159
5,21,Tuesday,No,24.303711060856116,39.65719027181285,1643.0530582210954,9,On,Off,25.759650404193017,75.63646242729337
5,5,Saturday,Yes,23.728292579002755,52.52337899052966,1439.7635936083711,4,On,On,6.3074767565325445,65.76025075840786
5,8,Sunday,Yes,29.38217819619108,34.956076411686276,1758.9129023644011,1,On,Off,0.2248083909708809,81.24574483662073
5,7,Friday,Yes,22.557803989816232,49.01019585868494,1000.512661,5,Off,On,7.036839471255023,73.41967678462385
5,3,Thursday,Yes,24.708805871037914,40.308009543127966,1680.1924010287157,9,On,On,16.978245771078953,75.29280475912694
5,8,Wednesday,Yes,27.601561878798964,48.077870090722165,1999.982252,8,Off,On,5.210261315524432,75.97426910134622
5,14,Tuesday,No,22.232773298833965,48.63559574724334,1551.3755634583881,2,On,On,6.443281995537165,59.10896781421229
5,17,Thursday,Yes,22.989623994882717,56.25205903665935,1035.529921873519,5,Off,Off,4.955081224347936,75.4135390759487
5,11,Monday,Yes,24.47630105047086,59.245400023452916,1152.793523424641,0,Off,On,16.64815188035209,69.54695644100694
5,19,Wednesday,No,20.007565,34.333286318872794,1200.4401405745002,3,On,On,0.006642,69.97058868280787
5,22,Monday,Yes,23.40935410798639,53.2527210573056,1870.3655626868383,3,Off,Off,23.695947918107024,60.537483333231656
5,23,Tuesday,No,29.292568283676456,37.21374779291985,1568.8187420960555,2,Off,On,4.43186247309139,80.7301915433867
5,16,Sunday,No,25.664501324544844,37.89342207168921,1137.630663388316,7,Off,On,11.219861903881007,89.49355429435478
5,12,Sunday,Yes,20.007565,52.088662367631414,1818.6681481634944,8,Off,Off,0.006642,74.79040359903206
5,21,Tuesday,No,21.113792023145468,59.969085,1261.8148500672753,3,Off,Off,5.2722253127912095,70.04673486949301
5,4,Saturday,No,22.128105191027245,50.67491704569224,1457.2091299432227,0,On,Off,9.395015451827227,76.67950984308428
5,2,Thursday,Yes,21.80552780720529,51.11919316918106,1704.4382741880945,5,On,On,8.029567795676243,77.55817373612109
5,5,Tuesday,Yes,22.41341190988607,48.40469422038154,1657.0103077192653,8,Off,On,29.965327,62.1977567786522
5,0,Wednesday,No,24.899735961650777,59.67322309295985,1423.4045136920508,4,On,Off,0.9693309257590212,74.2878168859596
5,6,Friday,No,23.53616369546278,32.643113015827865,1299.28999941484,5,On,On,26.703687857350857,91.3802187456558
5,12,Sunday,No,25.829205178720176,36.715137825317484,1110.2030099822098,3,Off,On,20.506024167529223,66.44195119078762
5,2,Wednesday,No,21.15887559200902,30.015975,1437.3058708781525,4,On,On,6.218754753875726,66.82480896753022
5,7,Saturday,Yes,26.346744193700562,41.310185519522335,1696.214113753893,2,Off,Off,23.098189635929117,72.42705565526043
5,17,Sunday,Yes,26.375755140186026,53.413926542498686,1273.9786846018958,0,Off,On,3.4190405026208275,69.6501547421569
5,10,Saturday,No,26.95138856934262,58.62748204729352,1541.4077756088536,6,Off,On,14.540285079110525,95.03925600712404
5,11,Thursday,No,28.338948558304946,50.53085331334414,1675.5439890171515,9,Off,On,19.66924594465614,83.32864388794718
5,15,Tuesday,No,24.180047763929363,55.41768069022136,1696.846070475142,7,On,On,28.409442636285203,69.95403366843323
5,14,Monday,Yes,23.848101923070267,52.03765556970554,1466.8285678593143,6,Off,Off,29.965327,79.90159962134456
5,13,Friday,No,27.765698905331032,49.00348820277564,1534.837740161052,9,On,Off,13.411942581737406,87.19097784118267
5,1,Saturday,No,23.10210447986208,41.65461672953547,1405.8358314435252,9,On,Off,24.073321338968164,82.33547234928645
5,22,Friday,Yes,21.105426135064782,30.015975,1672.8553120199858,6,On,On,23.22086973850172,71.11456589523578
5,2,Sunday,Yes,29.998671,30.015975,1234.314021443814,5,On,On,15.892155506242593,67.91988141156794
5,6,Wednesday,No,29.998671,47.44470105151145,1999.982252,9,Off,On,4.318800647959759,82.09289632172379
5,0,Wednesday,Yes,28.59658732298583,30.5575864665308,1622.8521361487012,1,On,Off,0.006642,80.73328792681657
5,14,Thursday,No,29.739977695864855,38.6821497267093,1817.2953639490759,0,On,Off,0.006642,78.92251137245289
5,7,Thursday,No,23.2998181997303,56.12157680178138,1535.1885043040754,9,On,On,21.330314387557223,81.01994297768917
5,9,Saturday,No,24.10618421649017,35.85803058492804,1809.836044158421,6,On,Off,25.580796560909008,56.742812642053416
5,15,Sunday,No,20.007565,30.015975,1038.8022043604367,2,Off,On,7.930318480042306,70.43313844407176
5,10,Sunday,Yes,20.97579077571569,59.969085,1829.874091771335,1,Off,Off,8.274821626162204,60.02565020195086
5,1,Sunday,Yes,27.98100758911276,41.563906771212025,1306.7728134658857,8,On,On,24.266136702369685,94.91936083729169
5,19,Friday,Yes,20.70504048041994,51.31142340922034,1999.982252,5,Off,On,19.548942632296455,79.71601683111595
5,0,Friday,No,27.59104555371141,59.969085,1981.1334554008727,9,Off,On,26.115204707834046,80.59945703702624
5,12,Friday,Yes,20.007565,33.98148110901831,1804.9806946721892,3,Off,Off,9.23816264599042,53.692304206001516
5,11,Friday,No,26.829879164951254,59.969085,1414.320933486269,0,Off,Off,15.36637442971558,85.50648196444361
5,11,Sunday,No,28.773438933742707,30.015975,1112.191152295902,7,On,Off,18.703049098142124,73.9117587127913
5,11,Wednesday,Yes,29.15700220173263,43.89575188511488,1200.1655189276873,6,Off,Off,6.894550056865292,92.25128736357678
5,3,Wednesday,Yes,27.807792771105742,59.969085,1960.8443777546006,5,Off,Off,27.16103560413556,76.5150168830971
5,2,Friday,Yes,24.613472696310602,47.76454627306384,1086.4313364402522,5,Off,On,12.655259325528675,93.41702417767158
5,0,Monday,No,26.983384040046303,55.202058832123306,1762.8419259011298,6,On,Off,0.964405627821141,85.9897242826771
5,4,Saturday,No,25.020369868962185,34.90230778778598,1529.053717764787,8,Off,On,8.711816804912157,56.88434418661912
5,5,Saturday,No,24.126853186023084,30.65052671152631,1753.2521573409288,3,On,Off,22.513034259425023,67.30108401149829
5,6,Thursday,Yes,24.145046441774006,58.347177953215734,1146.6438406826128,9,Off,On,19.277882189568402,84.97844969028128
5,20,Sunday,No,23.698571325460236,50.24295558676521,1853.023120483661,3,Off,Off,0.006642,65.81736515342038
5,3,Monday,Yes,23.84073057300233,44.02686943715815,1351.5136972548203,1,Off,On,1.6077185224746815,63.74279134310234
5,21,Friday,Yes,28.090384387518476,41.178168848313916,1900.7222108715425,7,On,Off,18.74232775440025,87.10515144798559
5,21,Wednesday,Yes,29.998671,55.548269080868415,1828.9648502851287,9,On,Off,4.46868746974125,93.19578204155604
5,18,Wednesday,Yes,22.955967302691395,42.21116598277053,1999.982252,5,Off,Off,10.9518237560018,73.36344625394209
5,10,Monday,Yes,29.605363517762285,34.7425580455595,1272.5986940595133,5,On,On,22.951656652156714,81.47011810156283
5,23,Tuesday,Yes,24.501918774435932,59.79173904073361,1301.3066935130844,4,Off,Off,18.55681319411601,75.86108459131155
5,14,Monday,Yes,20.666622951654603,32.15305879626024,1675.7908266020884,3,On,Off,12.2584301597438,70.0387360355555
5,23,Friday,Yes,22.755670364113488,51.64276736203721,1773.9032507720638,8,Off,On,1.2561723569832548,67.93907900173768
5,23,Sunday,No,24.789217900516356,57.22016614549933,1446.4622982392716,2,On,Off,22.436878901996785,83.175198840826
5,23,Tuesday,No,20.26609400763081,49.00269001604565,1255.0574601358092,3,Off,On,0.006642,65.15702635208137
5,5,Monday,No,22.85419719221066,40.00975601399513,1309.2790130422927,5,Off,Off,28.54073542488213,83.574706125084
5,8,Tuesday,Yes,29.998671,44.69568228721631,1394.8327845072258,6,On,On,29.584980412835044,91.52517463266332
5,9,Thursday,No,21.020247496248025,40.31987171120643,1324.8307554854223,7,On,Off,1.9182393853535205,82.84268945740772
5,3,Friday,Yes,24.12760448218269,34.2452923629312,1193.0130881347284,5,Off,On,19.968438577510238,72.64736510455955
5,4,Saturday,Yes,24.812325901029027,37.14452875084526,1222.500208753618,2,On,On,19.86403802715297,71.20983283329132
5,11,Tuesday,No,26.87304575172486,58.935953325230884,1558.573319457397,9,Off,Off,16.92931652156234,62.25418411451488
5,14,Monday,Yes,25.814895577067166,59.969085,1726.6067694692458,6,Off,On,11.479421779102733,81.17193497272312
5,11,Wednesday,Yes,25.467912570707167,59.16141042978455,1243.2325551138322,6,Off,On,26.058492642189854,74.38763563822488
5,19,Thursday,No,27.638325101202025,48.45437268905696,1079.5025625335268,7,On,Off,5.6962544545516645,84.40543843104987
5,5,Saturday,No,23.15103435028387,40.39834723009266,1682.3329834083163,5,Off,Off,21.827409553829618,84.778519634354
5,13,Wednesday,No,29.417732691975335,51.11886472311296,1856.1280059376772,8,Off,Off,28.7964425065639,81.94816795735979
5,15,Sunday,No,20.007565,31.13667097350389,1392.6225342813052,9,On,Off,12.623662325534362,58.69120140104217
5,19,Sunday,No,27.369582472255793,36.64725949327069,1996.6998893756252,0,On,Off,13.88103995100877,69.19702371323581
5,8,Tuesday,No,22.24644594010174,32.193807793202204,1596.4747995583418,2,On,On,20.842027243274387,63.752450515895475
5,5,Thursday,No,29.998671,58.84107198634057,1637.298457306885,9,Off,Off,7.275372792073426,95.12521368217585
5,18,Sunday,No,29.309717806803338,59.969085,1443.4604073149173,7,On,On,28.16632276023617,95.53778184433347
5,18,Sunday,Yes,23.90060014248593,50.33277333515707,1777.3637816674916,8,On,On,13.482566751303231,73.05294663707278
5,2,Tuesday,Yes,22.721635742599023,49.164169805103086,1490.1418695382197,3,Off,Off,6.21704645599424,65.16767257362072
5,22,Monday,Yes,21.30120520714683,51.73259205069526,1419.1727243571527,3,On,On,15.439897428173925,72.13738869294494
5,1,Monday,Yes,24.57237282240402,38.135245925263725,1042.1005496149626,7,Off,Off,21.697776811488474,63.43523057933015
5,20,Wednesday,No,26.35898145465828,59.969085,1999.982252,0,On,Off,0.1516528065237832,77.60496560220506
5,11,Saturday,No,25.72010178305842,37.45202792896501,1770.2016084892145,8,Off,Off,10.541438255223103,75.2235959648313
5,17,Monday,No,28.645669261376753,37.86476647377479,1901.6962285923894,0,Off,Off,0.006642,76.52272380342022
5,19,Saturday,Yes,21.437381265913658,49.46724473744087,1732.8527626812563,2,Off,On,9.065994236032683,75.63399084811637
5,6,Monday,No,25.267610014922184,47.84771385506814,1674.8869637186601,0,On,On,1.510757572270529,76.78542222308609
5,0,Tuesday,Yes,29.06461690442613,42.61568345322154,1937.3760614631685,0,On,Off,15.621019582152748,77.05289589644032
5,16,Wednesday,No,25.215597712323234,33.73339591566661,1085.717873454875,1,Off,On,10.968965578214911,84.2867196663191
5,23,Monday,No,28.357599058112815,44.90047217175254,1999.982252,8,Off,Off,26.99757253209949,85.03716351475666
5,9,Thursday,Yes,27.774877562468543,38.72982340623868,1082.2378715435827,6,On,On,10.772725403684634,85.44351241317521
5,2,Monday,Yes,23.358172095193705,37.66519170595764,1336.1060277714096,0,Off,On,3.61035723855139,73.53407187946212
5,17,Monday,No,29.998671,43.18490928307957,1897.304300421063,8,Off,On,24.291956252538558,70.98241992538658
5,23,Thursday,Yes,25.01288890002273,30.015975,1188.978108049148,9,Off,Off,28.411671573236855,69.89010176018724
5,23,Friday,No,28.484492901807286,51.72811709112598,1842.825236472129,9,On,Off,22.57032135414829,81.71328284617685
5,3,Saturday,No,24.162408885277102,49.99922410479731,1999.982252,1,Off,On,13.9751020976993,71.48201582438391
5,14,Wednesday,No,23.392991445267555,42.3320863649925,1329.5189109594314,3,Off,On,15.77875534784145,72.74423516506494
5,20,Wednesday,Yes,28.433886370915385,30.015975,1123.769901472195,1,On,On,29.965327,75.46830281651688
5,23,Wednesday,Yes,27.275418886465093,56.52000869575285,1650.9082899081166,6,Off,Off,2.3961965148501037,78.77715390922519
5,16,Wednesday,Yes,28.646859238736205,38.89107768221359,1825.5670949987862,4,Off,Off,0.006642,96.45691903091286
5,16,Friday,Yes,24.93045019034167,51.36714558909294,1087.2439210890782,4,Off,Off,24.50907831337309,82.30042003226585
5,6,Sunday,Yes,25.110407055099138,45.04854930761813,1614.534392369344,9,On,On,5.364048759669094,65.8206015060939
5,15,Saturday,No,27.45836558563835,43.79555503315229,1364.4332136408048,2,Off,Off,6.213304785997383,83.00842469446727
5,7,Friday,No,27.05959068393067,59.538408247883076,1611.535951927402,9,Off,On,0.006642,86.74783297516134
5,19,Friday,Yes,24.633376039678787,59.46211400000648,1536.1893798758235,3,On,Off,16.85191643833758,71.7505979287167
5,4,Tuesday,Yes,23.70634138488775,35.26797376924639,1309.3172792825317,0,Off,On,29.965327,69.88911861079337
5,14,Friday,Yes,27.486460093686762,42.92888760108674,1513.5482188755086,1,Off,Off,25.580120432618212,85.45516136456612
5,11,Thursday,No,20.007565,53.38118421775448,1999.982252,6,Off,On,0.006642,53.263278
5,20,Wednesday,Yes,26.552228350158426,47.657514520734125,1563.3428666769273,9,Off,Off,22.740931609024344,89.10463327812029
5,13,Thursday,No,23.611206237948103,43.92111676172284,1725.6585408465992,0,On,On,14.973561841843177,71.35342970831685
5,8,Sunday,No,21.261231699295905,35.46339371759588,1771.5275845126835,1,Off,Off,24.210886128215492,86.1605247162155
5,8,Sunday,No,26.355172492302067,48.2952715152138,1500.676378422922,8,Off,On,29.965327,65.30177691504036
5,8,Tuesday,Yes,21.690220649777586,33.01826978038488,1893.6083071277008,7,Off,Off,17.54010705861915,82.02759507014278
5,22,Friday,No,20.007565,51.82849883999849,1162.3810715259397,0,Off,Off,24.398311737323596,75.58735644280905
5,4,Wednesday,No,25.00052914439703,41.94309825542055,1534.8682816353773,0,On,Off,20.718297966272964,91.6353258332627
5,3,Wednesday,Yes,23.864048194362013,48.26489979177507,1926.1889014795636,1,On,On,16.864025030718842,84.41471654500246
5,4,Tuesday,Yes,25.494563816839804,59.969085,1118.5606995623832,1,Off,On,28.53994879075366,74.09244284143473
5,6,Friday,No,29.738163998250823,42.42183902362228,1193.598713223935,7,On,Off,10.018189784247944,73.02099410153261
5,12,Monday,Yes,25.90015968042441,35.426064623187266,1294.0085059252185,0,On,Off,21.4255890398347,76.65273042476105
5,23,Saturday,Yes,29.998671,45.8744009560755,1569.535418663308,4,On,On,26.67066959142044,93.49172466733489
5,7,Sunday,No,27.70679915382385,53.93455800358025,1377.8253299338817,1,On,On,16.88845545692604,87.44813764886523
5,21,Saturday,No,21.31216639125811,49.74163006694758,1480.3614063727878,3,Off,On,24.44429311185413,84.01126288090256
5,9,Wednesday,No,21.045913663824376,49.038891722960294,1019.2793970708567,3,On,On,17.161906208369313,80.93914639453888
5,15,Tuesday,No,25.58755188490772,51.10022275326035,1996.8362456134214,8,On,Off,17.39490572446792,79.86154915852116
5,0,Thursday,No,26.149550748784826,52.2601249542572,1443.4102022975812,8,Off,Off,0.006642,75.36415505838373
5,23,Monday,Yes,26.707344903881346,30.015975,1345.9697445325571,9,On,On,29.337770284835308,83.61875735239285
5,11,Sunday,Yes,21.043171882310393,36.58084898785617,1143.2490975566463,6,Off,Off,29.965327,61.91559660038911
5,14,Tuesday,No,21.76470327914461,59.969085,1795.8205639567932,7,Off,Off,23.93850198672985,68.55360872098069
5,13,Saturday,Yes,21.40850193860684,49.155877786842524,1800.071082603848,9,On,Off,4.072890945406838,68.7209313531158
5,13,Sunday,No,21.379355927545767,48.7608175111604,1176.6020301662888,8,On,On,14.203477099763465,61.02320866796126
5,16,Thursday,No,21.045915162247596,30.015975,1035.258353285643,4,Off,On,20.64209454383203,69.51188387237731
5,1,Friday,Yes,29.186459975190285,43.38345815285323,1410.0606391395077,6,Off,On,5.772988161745344,84.25025622322826
5,1,Friday,Yes,20.021355488838918,36.094361630254575,1649.753762475131,7,Off,Off,0.9955462058899716,76.72800561682065
5,5,Sunday,Yes,24.255417478911465,50.156865481392806,1317.8100277436731,4,On,On,11.533443116187714,67.47612776818693
5,2,Tuesday,No,28.640834552074548,42.19651506660996,1041.212948168711,5,On,On,26.527444530745107,82.452651609256
5,1,Friday,No,25.424974089033967,35.86934698371283,1789.5614393438734,3,Off,On,10.106326872653593,59.54645299785877
5,16,Wednesday,Yes,20.007565,40.670285185318164,1152.0552157045906,0,Off,Off,13.861948101766009,53.263278
5,13,Monday,No,26.57117476817289,59.969085,1099.5936456851962,4,Off,On,14.268151339905765,75.74902028774159
5,12,Wednesday,Yes,26.248697600479765,30.015975,1755.4300448269303,3,On,Off,13.314714990285815,88.43914090429963
5,6,Friday,Yes,22.0739121431304,38.643767276255566,1961.3193590956516,5,Off,Off,2.106902375581333,59.08247979352943
5,14,Saturday,Yes,20.92216836216669,51.48804374444658,1713.5252859543816,0,Off,On,19.84321438608596,73.96648071762567
5,10,Saturday,Yes,23.983540157065672,39.99751241220166,1670.3868868803545,2,Off,On,13.420438353161472,78.62230983563205
5,19,Wednesday,Yes,24.636775763547217,52.65965741312301,1000.512661,2,On,Off,9.808925571411347,74.92259472952753
5,21,Monday,Yes,25.318749016651402,52.124231824936196,1541.9871036702348,3,Off,Off,11.809597151001382,79.17794726535907
5,16,Friday,Yes,27.642953594191866,51.40174932019468,1938.7155395225425,2,Off,On,14.945129149195301,80.70088222231632
5,15,Friday,No,26.044590288495716,31.897453243678513,1792.4176385125115,1,On,Off,1.1574709625061512,73.79026293368942
5,10,Saturday,Yes,29.79697646613257,54.87918304098856,1222.3595742845218,1,On,On,22.450709485562367,83.0908231848892
5,13,Wednesday,Yes,29.998671,32.52612563308926,1202.873437655897,5,On,Off,22.546609705282066,90.83285569695514
5,21,Wednesday,Yes,27.459357301007795,36.23181340411656,1065.3658592004076,6,On,Off,0.006642,86.42252374882118
5,9,Sunday,No,22.03031141359206,46.75708780802194,1539.6681613136254,6,Off,Off,11.015468484881104,76.45001450031418
5,21,Wednesday,Yes,25.277880486981275,49.17728700190368,1634.9928932099058,9,On,Off,10.074517449130246,76.45298973017502
5,18,Friday,No,23.687258652478526,50.860180329357064,1404.0179318708597,2,On,On,11.308332006966745,83.9344662689946
5,13,Tuesday,Yes,26.39822628365102,40.08315174450227,1854.5353182362096,4,Off,Off,22.834975470320135,69.91241750846201
5,2,Tuesday,No,20.066521915136562,45.90099617006576,1283.0815110218082,5,Off,On,27.827576693632697,84.10596033795659
6,10,Sunday,No,26.03090303829404,55.86645016000703,1815.5347970468245,1,On,Off,19.493295837188352,82.83315926739306
6,9,Sunday,No,27.972984404373012,59.545629299403664,1421.6976911882148,9,On,Off,11.7756371139381,86.77779539608224
6,4,Thursday,Yes,21.076503676416973,54.761372592413274,1582.9249472272838,6,On,On,29.197300725501027,74.61087204409856
6,13,Monday,No,22.298145154401592,36.18344122865079,1739.6164880872702,3,On,On,17.528729734872183,80.36254693155486
6,7,Sunday,No,21.194745369671626,45.74674110634109,1963.4752020022,2,On,Off,29.965327,70.83363106895982
6,10,Tuesday,No,20.007565,57.38098299877649,1168.8229645417439,2,Off,Off,3.5497769500369936,69.15753491027202
6,17,Tuesday,No,20.007565,55.731467062456694,1238.3601965014557,9,Off,Off,29.965327,79.28650779938857
6,22,Monday,No,24.64972251837907,33.737769562501185,1653.71246304609,8,On,Off,29.965327,67.08140836900057
6,19,Wednesday,Yes,27.414715059558695,43.04436514417715,1192.060516883404,9,On,Off,10.571940867628866,74.22865676455966
6,8,Sunday,Yes,23.41516478134008,59.969085,1346.8746268994855,9,Off,On,20.745708526292013,62.14679392588163
6,1,Sunday,Yes,26.489259825301694,37.32051818474219,1501.0393391961618,7,Off,On,8.835500350106278,84.06088465356756
6,22,Saturday,Yes,20.007565,36.864532790623805,1398.9184284365645,9,Off,On,0.006642,54.18421161593635
6,9,Thursday,Yes,20.007565,49.90345996398213,1169.2355731181476,5,On,On,13.245319156389098,69.71359924562756
